Wavelength,25,30,38,50,60,70,79,90,100,114,120,130,139,149,159,170,181,190,199,210,223,230,240,249,260,270,279,289,300
1501.5,-11.881999999999998,-10.892000000000003,-8.705999999999996,-8.308,-7.327999999999996,-6.732999999999997,-6.4310000000000045,-7.008000000000003,-7.740000000000002,-10.29,-11.96,-17.446999999999996,-21.300000000000004,-15.124999999999993,-12.573,-10.439,-9.009999999999998,-8.205999999999996,-8.589000000000006,-8.961999999999996,-11.764999999999993,-14.774999999999999,-16.872999999999998,-15.205999999999996,-12.862000000000002,-11.112999999999992,-10.359000000000002,-10.859000000000002,-10.976000000000006
1501.6,-12.656999999999996,-11.292999999999992,-8.844999999999999,-8.539999999999992,-7.197999999999993,-6.596999999999994,-6.450999999999993,-6.825000000000003,-7.4140000000000015,-9.751999999999995,-11.423999999999992,-15.835999999999999,-23.227999999999994,-17.27799999999999,-12.560000000000002,-10.944999999999993,-8.97399999999999,-8.165999999999997,-8.435000000000002,-8.722999999999999,-11.337999999999994,-14.459000000000003,-17.605999999999995,-14.939999999999998,-13.070999999999998,-11.096000000000004,-9.953000000000003,-10.635999999999996,-10.983999999999995
1501.7,-12.388999999999996,-11.742999999999995,-9.001999999999995,-8.545000000000002,-7.450000000000003,-6.739999999999995,-6.311999999999998,-6.682000000000002,-7.218999999999994,-9.536000000000001,-10.700000000000003,-15.956000000000003,-20.786,-17.075999999999993,-13.521,-11.222999999999999,-9.173999999999992,-8.25,-8.510999999999996,-8.545000000000002,-11.003,-14.558999999999997,-17.980000000000004,-16.274,-13.652000000000001,-11.441000000000003,-10.385000000000005,-10.777000000000001,-10.900999999999996
1501.8,-12.403000000000006,-11.591999999999999,-9.661000000000001,-8.790999999999997,-7.545000000000002,-6.7039999999999935,-6.334000000000003,-6.575000000000003,-7.024000000000001,-9.084000000000003,-10.305000000000007,-15.278000000000006,-21.703999999999994,-19.150000000000006,-14.099999999999994,-11.435000000000002,-9.319000000000003,-8.302999999999997,-8.491,-8.700999999999993,-10.915999999999997,-13.682999999999993,-16.836,-16.504999999999995,-14.227000000000004,-11.879000000000005,-10.441000000000003,-10.489999999999995,-10.855000000000004
1501.9,-12.721000000000004,-12.082999999999998,-9.729,-8.902000000000001,-7.507999999999996,-6.715999999999994,-6.2309999999999945,-6.322000000000003,-6.813999999999993,-8.825999999999993,-9.924000000000007,-14.497,-23.846999999999994,-18.098,-14.662999999999997,-11.989000000000004,-9.626000000000005,-8.286000000000001,-8.423000000000002,-8.424000000000007,-10.602999999999994,-13.617000000000004,-16.150999999999996,-15.432000000000002,-14.266999999999996,-12.043000000000006,-10.694000000000003,-10.513999999999996,-10.771
1502.0,-13.412000000000006,-12.263999999999996,-9.819000000000003,-9.113,-7.632000000000005,-6.701999999999998,-6.280000000000001,-6.381,-6.768000000000001,-8.653000000000006,-9.838000000000008,-13.713000000000008,-19.311999999999998,-21.647000000000006,-15.582999999999998,-12.436000000000007,-9.798000000000002,-8.414000000000001,-8.585000000000008,-8.472000000000008,-10.667000000000002,-13.019000000000005,-16.421000000000006,-16.394999999999996,-14.031000000000006,-11.972000000000008,-10.816000000000003,-10.774000000000001,-10.594999999999999
1502.1,-13.567999999999998,-12.552999999999997,-10.090000000000003,-9.370999999999995,-7.730000000000004,-6.810000000000002,-6.213999999999999,-6.426000000000002,-6.528000000000006,-8.298000000000002,-9.198999999999998,-12.985,-18.751000000000005,-22.605999999999995,-16.034000000000006,-13.474999999999994,-10.134,-8.519000000000005,-8.64,-8.578999999999994,-10.367999999999995,-13.173000000000002,-15.790000000000006,-17.060000000000002,-15.435999999999993,-12.204999999999998,-10.781999999999996,-10.864999999999995,-10.748999999999995
1502.2,-14.118999999999993,-12.535999999999994,-10.360999999999997,-9.556999999999995,-7.908999999999999,-6.844999999999992,-6.305,-6.231999999999992,-6.431999999999995,-8.175999999999995,-8.946999999999996,-12.719999999999992,-18.871000000000002,-23.365999999999993,-16.353,-13.091000000000001,-10.082999999999991,-8.859000000000002,-8.732999999999997,-8.342999999999996,-10.204,-12.624999999999993,-15.738999999999997,-17.279000000000003,-15.056999999999995,-12.747999999999998,-11.148999999999994,-10.841000000000001,-10.793
1502.3,-13.79,-13.047999999999995,-10.863000000000007,-9.616999999999997,-7.984000000000002,-6.987000000000002,-6.1939999999999955,-6.192,-6.184000000000005,-7.747000000000007,-8.583999999999996,-12.238999999999997,-18.122000000000007,-20.663000000000004,-17.665,-13.481000000000002,-10.564,-8.934999999999995,-8.658999999999999,-8.308,-10.043,-12.377000000000002,-15.499000000000002,-17.723000000000006,-15.106000000000002,-12.698,-10.902000000000008,-10.702999999999996,-10.485000000000007
1502.4,-14.328000000000003,-12.941000000000003,-10.765,-10.305999999999997,-8.256,-6.938000000000002,-6.2379999999999995,-6.192999999999998,-6.213999999999999,-7.682000000000002,-8.248999999999995,-11.712000000000003,-16.325000000000003,-22.198000000000008,-20.367000000000004,-14.106000000000009,-10.793000000000006,-9.037999999999997,-8.781000000000006,-8.332000000000008,-9.730000000000004,-11.823999999999998,-14.596000000000004,-18.173000000000002,-16.277,-13.262,-11.430000000000007,-10.787000000000006,-10.661000000000001
1502.5,-15.469000000000008,-13.623000000000005,-11.525000000000006,-10.229,-8.406000000000006,-7.195000000000007,-6.347000000000008,-6.010000000000005,-6.034000000000006,-7.448999999999998,-8.153999999999996,-11.064999999999998,-16.122,-23.811000000000007,-19.444000000000003,-14.932000000000002,-11.372,-9.239000000000004,-8.701000000000008,-8.27300000000001,-9.653000000000006,-11.796000000000006,-14.49900000000001,-18.198999999999998,-16.47800000000001,-13.325000000000003,-11.597000000000008,-11.085999999999999,-10.64
1502.6,-14.975999999999992,-14.04,-11.868999999999993,-10.619999999999997,-8.524999999999999,-7.195,-6.374000000000002,-6.0959999999999965,-5.982999999999997,-7.411999999999999,-7.844000000000001,-10.735999999999997,-15.267000000000003,-18.919000000000004,-18.958999999999996,-15.223999999999997,-11.395999999999994,-9.451999999999991,-8.872999999999998,-8.238999999999997,-9.494999999999997,-11.689,-14.014999999999993,-16.797999999999995,-16.317,-13.31799999999999,-12.053999999999995,-10.684999999999995,-10.582
1502.7,-15.520000000000003,-15.321000000000005,-12.29,-11.283999999999999,-8.943999999999996,-7.306999999999995,-6.500999999999998,-6.062000000000005,-5.964999999999996,-7.088000000000001,-7.654999999999994,-10.122999999999998,-14.027999999999999,-18.582,-22.525,-15.665,-11.847000000000001,-9.506999999999998,-8.987000000000002,-8.234000000000002,-9.258999999999993,-11.246000000000002,-13.428000000000004,-17.342999999999996,-17.059000000000005,-14.056999999999995,-12.062000000000005,-11.152999999999999,-10.788000000000004
1502.8,-16.915999999999997,-15.25699999999999,-12.965999999999994,-11.670999999999992,-9.176000000000002,-7.640000000000001,-6.515999999999991,-6.161999999999992,-5.9269999999999925,-7.1200000000000045,-7.5120000000000005,-10.006,-13.950000000000003,-19.988,-20.054999999999993,-16.430999999999997,-12.067999999999998,-9.649999999999991,-8.950000000000003,-8.120999999999995,-9.253,-10.795000000000002,-13.477000000000004,-17.474999999999994,-17.453999999999994,-14.334000000000003,-12.423999999999992,-11.387,-10.759999999999991
1502.9,-18.166000000000004,-16.014000000000003,-13.288999999999994,-11.892000000000003,-9.509999999999998,-7.8729999999999976,-6.7520000000000024,-6.213000000000001,-5.872000000000007,-6.922999999999995,-7.292999999999999,-9.533000000000008,-13.363000000000007,-17.96,-24.255000000000003,-17.958999999999996,-12.979000000000006,-10.149000000000008,-9.208000000000006,-8.330999999999996,-9.312000000000005,-10.509000000000007,-12.538999999999994,-17.990000000000002,-17.145000000000003,-15.002000000000002,-12.556000000000004,-11.024000000000008,-10.749000000000002
1503.0,-17.210000000000008,-17.408,-14.007000000000005,-12.5,-9.814000000000007,-8.043999999999997,-6.939000000000007,-6.293000000000006,-5.876000000000005,-6.939999999999998,-7.147999999999996,-9.427999999999997,-12.899000000000001,-16.540999999999997,-22.5,-18.953000000000003,-12.972999999999999,-10.069000000000003,-9.343000000000004,-8.278999999999996,-8.887,-10.551000000000002,-12.363,-16.501000000000005,-18.269000000000005,-14.960000000000008,-12.790999999999997,-11.444000000000003,-11.019000000000005
1503.1,-19.242999999999995,-17.724000000000004,-14.164000000000001,-13.239999999999995,-10.254999999999995,-8.281999999999996,-7.079000000000008,-6.367000000000004,-5.896000000000001,-6.805999999999997,-6.900999999999996,-9.156999999999996,-12.335999999999999,-16.570000000000007,-22.677999999999997,-18.227999999999994,-13.686999999999998,-10.323999999999998,-9.420000000000002,-8.528000000000006,-8.831000000000003,-10.225999999999999,-12.043000000000006,-16.561999999999998,-17.864999999999995,-15.515,-13.516000000000005,-11.863,-10.875
1503.2,-19.263000000000005,-18.206000000000003,-15.343000000000004,-12.869,-10.525999999999996,-8.628,-7.216000000000008,-6.475999999999999,-5.944000000000003,-6.814000000000007,-7.009,-8.820999999999998,-11.448999999999998,-15.177000000000007,-19.88600000000001,-18.625,-13.753,-10.585000000000008,-9.5,-8.400000000000006,-8.896,-9.936999999999998,-11.897000000000006,-16.153000000000006,-17.616,-15.561000000000007,-13.724000000000004,-11.790000000000006,-11.292000000000002
1503.3,-18.845000000000006,-18.669000000000004,-16.037,-13.978000000000002,-10.934000000000005,-8.934000000000005,-7.419000000000004,-6.545999999999999,-5.948,-6.725000000000001,-6.869000000000007,-8.672000000000004,-11.524999999999999,-15.071999999999996,-19.425999999999995,-19.505000000000003,-14.237000000000002,-10.871000000000002,-9.416999999999994,-8.496000000000002,-8.646000000000008,-9.765000000000008,-11.187999999999995,-15.982999999999997,-17.119000000000007,-16.842000000000006,-13.918,-12.300000000000004,-11.490000000000002
1503.4,-20.543999999999997,-19.74199999999999,-15.840999999999994,-14.732,-11.170999999999992,-9.09899999999999,-7.60499999999999,-6.712999999999994,-6.000999999999991,-6.804000000000002,-6.751999999999995,-8.494,-10.997,-14.215000000000003,-17.849999999999994,-20.459000000000003,-14.962999999999994,-10.986999999999995,-9.917999999999992,-8.575999999999993,-8.729,-9.411000000000001,-10.858999999999995,-14.846999999999994,-16.689999999999998,-16.921999999999997,-14.62299999999999,-12.545999999999992,-11.698999999999998
1503.5,-19.677,-20.368000000000002,-16.729999999999997,-15.830999999999996,-11.68,-9.402999999999999,-7.845000000000006,-6.734000000000002,-5.9780000000000015,-6.726000000000006,-6.744000000000007,-8.250000000000007,-10.672999999999995,-14.077000000000005,-19.175000000000004,-22.827000000000005,-15.109000000000002,-11.666000000000004,-10.041000000000004,-8.643999999999998,-8.677,-9.458000000000006,-10.850000000000001,-15.193000000000005,-17.321000000000005,-16.963,-14.618000000000002,-12.422000000000004,-11.535999999999994
1503.6,-20.83,-20.197999999999993,-18.317999999999998,-15.259,-12.296999999999997,-9.908000000000001,-8.091999999999999,-6.837000000000003,-6.048999999999992,-6.640000000000001,-6.509999999999991,-8.069999999999993,-10.346999999999994,-13.114000000000004,-17.986999999999995,-20.51599999999999,-15.649999999999991,-12.093000000000004,-10.060000000000002,-8.730999999999995,-8.620999999999995,-9.210999999999999,-10.445999999999998,-13.786999999999992,-17.477999999999994,-18.370999999999995,-15.116,-12.554000000000002,-12.015999999999991
1503.7,-22.369999999999997,-21.42900000000001,-18.902000000000008,-17.214000000000006,-12.628000000000007,-10.041000000000004,-8.295000000000009,-7.113000000000007,-6.199999999999996,-6.589999999999996,-6.520000000000003,-7.94100000000001,-9.860999999999997,-12.717000000000006,-16.651000000000003,-20.883000000000003,-16.708000000000006,-12.30700000000001,-10.362000000000002,-8.869999999999997,-8.539000000000009,-9.077000000000005,-10.170000000000009,-13.68200000000001,-16.847,-17.653,-15.764000000000003,-12.957,-11.619000000000007
1503.8,-19.99199999999999,-21.271,-20.11,-17.754999999999995,-13.435000000000002,-10.542000000000002,-8.634999999999991,-7.292999999999992,-6.289999999999992,-6.6769999999999925,-6.551000000000002,-7.677999999999997,-9.524000000000001,-12.066999999999993,-15.896999999999991,-20.119,-17.602000000000004,-12.537999999999997,-10.798000000000002,-9.018,-8.602999999999994,-9.007999999999996,-9.948999999999998,-13.379999999999995,-15.825000000000003,-19.634,-16.269999999999996,-13.343000000000004,-12.444999999999993
1503.9,-18.725,-25.387999999999998,-18.937000000000005,-18.469,-13.782999999999994,-10.708000000000006,-8.681999999999995,-7.3770000000000024,-6.291000000000004,-6.695,-6.395000000000003,-7.5290000000000035,-9.309000000000005,-11.497000000000007,-14.955000000000005,-21.253999999999998,-17.579,-13.288999999999994,-10.945,-9.131999999999998,-8.443999999999996,-8.755000000000003,-9.806999999999995,-13.009999999999998,-15.652999999999999,-17.937999999999995,-16.306999999999995,-13.500000000000007,-12.521999999999998
1504.0,-18.598,-23.081000000000003,-18.501000000000005,-19.051000000000002,-14.082999999999998,-11.478000000000009,-9.219999999999999,-7.650000000000006,-6.438000000000002,-6.631,-6.338000000000008,-7.391000000000005,-9.016000000000005,-11.229,-14.326000000000008,-20.701999999999998,-19.091000000000008,-13.513000000000005,-11.26700000000001,-9.26100000000001,-8.581000000000003,-8.771,-9.402000000000001,-12.86,-15.359000000000009,-18.825000000000003,-15.822000000000003,-13.600000000000009,-12.659999999999997
1504.1,-18.689999999999998,-21.051000000000002,-19.924999999999997,-19.938000000000002,-14.396,-12.135000000000005,-9.448999999999998,-7.75,-6.641999999999996,-6.668000000000006,-6.391999999999996,-7.263999999999996,-8.625,-10.656999999999996,-13.284999999999997,-19.354,-21.626000000000005,-13.912999999999997,-11.792000000000002,-9.709000000000003,-8.563000000000002,-8.635000000000005,-9.216999999999999,-12.584000000000003,-15.355000000000004,-18.930000000000007,-18.39,-13.899000000000001,-12.757000000000005
1504.2,-18.022000000000006,-19.123000000000005,-20.101,-19.09400000000001,-15.097000000000008,-12.507000000000005,-10.301000000000002,-8.179000000000002,-6.7180000000000035,-6.783000000000001,-6.317000000000007,-7.122,-8.418999999999997,-10.245000000000005,-13.263999999999996,-18.24900000000001,-21.180000000000007,-14.716000000000008,-12.137,-9.935000000000002,-8.61800000000001,-8.661000000000001,-9.207999999999998,-12.126000000000005,-14.888999999999996,-17.576999999999998,-18.09400000000001,-14.293999999999997,-12.965000000000003
1504.3,-16.733000000000004,-18.578000000000003,-17.466000000000008,-18.671000000000006,-16.007000000000005,-12.862000000000009,-10.269000000000005,-8.210000000000008,-6.856999999999999,-6.894999999999996,-6.317000000000007,-7.028000000000006,-8.149000000000001,-9.87100000000001,-12.328000000000003,-17.396,-20.213000000000008,-15.266000000000005,-12.466000000000008,-10.186999999999998,-8.799999999999997,-8.549999999999997,-9.081000000000003,-11.838999999999999,-14.301000000000002,-19.241,-19.242000000000004,-14.765,-13.174999999999997
1504.4,-16.442999999999998,-17.700999999999993,-17.955,-19.703000000000003,-16.638999999999996,-13.314000000000007,-10.861000000000004,-8.638000000000005,-7.033000000000001,-6.878,-6.3430000000000035,-6.939000000000007,-7.956999999999994,-9.623999999999995,-11.948999999999998,-16.714,-20.986000000000004,-16.814000000000007,-13.227999999999994,-10.522999999999996,-8.882000000000005,-8.611000000000004,-8.947999999999993,-11.344999999999999,-13.732,-18.712999999999994,-18.67,-15.238,-13.417000000000002
1504.5,-15.855999999999995,-17.421000000000006,-16.180999999999997,-19.485,-16.805999999999997,-13.763999999999996,-11.114999999999995,-8.823999999999998,-7.155000000000001,-7.025999999999996,-6.317999999999998,-6.807000000000002,-7.734999999999999,-9.102000000000004,-11.384,-15.804000000000002,-23.272999999999996,-17.012,-13.317999999999998,-10.801000000000002,-9.119,-8.620000000000005,-8.751000000000005,-11.616,-13.313000000000002,-17.706000000000003,-18.927000000000007,-15.498999999999995,-13.787000000000006
1504.6,-14.723000000000006,-16.958999999999996,-15.702999999999996,-18.029000000000003,-17.220999999999997,-14.190000000000005,-11.448,-9.155999999999999,-7.396000000000008,-7.211999999999996,-6.511000000000003,-6.755000000000003,-7.692,-8.883000000000003,-10.771999999999998,-15.018000000000008,-21.613999999999997,-17.687000000000005,-14.053999999999995,-11.202000000000005,-9.139000000000003,-8.583999999999996,-8.687999999999995,-11.235000000000007,-13.442,-16.756000000000007,-19.541999999999994,-15.577999999999996,-14.023000000000003
1504.7,-14.454,-16.125999999999998,-15.06300000000001,-16.508000000000003,-17.377000000000002,-14.488999999999997,-12.142000000000003,-9.580000000000005,-7.667999999999999,-7.283999999999999,-6.482999999999997,-6.762999999999998,-7.464999999999996,-8.708999999999996,-10.451,-14.583000000000006,-20.366999999999997,-17.625999999999998,-14.649000000000008,-11.625000000000007,-9.318000000000005,-8.802,-8.723999999999997,-10.955000000000005,-13.011000000000003,-17.937000000000005,-20.30100000000001,-15.795000000000009,-14.405000000000008
1504.8,-13.704,-15.728999999999992,-14.29,-16.273000000000003,-16.919000000000004,-15.023000000000003,-12.395000000000003,-9.677,-7.895000000000003,-7.329000000000001,-6.437999999999995,-6.6810000000000045,-7.1810000000000045,-8.321000000000005,-10.119999999999997,-13.979999999999997,-22.18,-20.083999999999996,-15.591999999999992,-11.830000000000005,-9.547999999999995,-8.666999999999994,-8.592999999999996,-10.756999999999998,-12.422000000000004,-17.222,-21.386000000000003,-16.371000000000002,-14.955999999999996
1504.9,-13.268,-14.439999999999998,-13.695999999999998,-15.215999999999994,-17.051999999999992,-15.819999999999993,-12.780000000000001,-10.221999999999994,-7.9809999999999945,-7.462999999999994,-6.564999999999998,-6.652000000000001,-7.079999999999998,-8.192999999999998,-9.62299999999999,-12.986999999999995,-19.63499999999999,-21.218999999999994,-15.825000000000003,-12.459999999999994,-9.667000000000002,-8.798999999999992,-8.677999999999997,-10.545000000000002,-12.274000000000001,-16.441000000000003,-20.117999999999995,-16.861000000000004,-14.804000000000002
1505.0,-13.084000000000003,-14.057999999999993,-12.959000000000003,-15.661999999999992,-17.453000000000003,-15.917000000000002,-12.954999999999998,-10.474000000000004,-8.119,-7.5930000000000035,-6.647000000000006,-6.575999999999993,-6.885999999999996,-7.763999999999996,-9.350999999999999,-12.804000000000002,-18.168999999999997,-20.453000000000003,-16.049999999999997,-12.911000000000001,-9.902999999999992,-8.792999999999992,-8.477999999999994,-10.126999999999995,-11.900000000000006,-15.373000000000005,-19.795999999999992,-17.391000000000005,-14.983000000000004
1505.1,-12.191000000000003,-13.344000000000008,-12.835999999999999,-14.186000000000007,-17.168000000000006,-15.477000000000004,-13.635000000000005,-10.558000000000007,-8.567000000000007,-7.793000000000006,-6.679000000000002,-6.5049999999999955,-6.820000000000007,-7.608999999999995,-8.968000000000004,-11.777000000000001,-18.021,-22.012,-17.873999999999995,-13.388999999999996,-10.009,-8.855999999999995,-8.515,-10.159999999999997,-11.659999999999997,-14.644000000000005,-18.608999999999995,-17.998000000000005,-15.832000000000008
1505.2,-12.336000000000006,-12.678000000000004,-11.993999999999993,-13.690999999999995,-15.767999999999994,-15.878999999999998,-13.580000000000005,-11.558,-8.609000000000002,-7.880000000000003,-6.767000000000003,-6.539999999999999,-6.612000000000002,-7.362000000000002,-8.669000000000004,-11.395000000000003,-16.035000000000004,-22.496999999999993,-18.157000000000004,-14.163000000000004,-10.240000000000002,-8.902999999999999,-8.344000000000001,-9.598999999999997,-11.270999999999994,-14.419999999999995,-19.624000000000002,-17.220999999999997,-15.705999999999996
1505.3,-11.366999999999997,-12.752999999999993,-11.595999999999997,-13.103999999999992,-16.154999999999994,-16.288000000000004,-14.32099999999999,-11.395000000000003,-9.097000000000001,-8.091999999999992,-6.969999999999992,-6.545999999999999,-6.573,-7.265999999999998,-8.181999999999995,-11.056999999999995,-15.928000000000004,-19.511999999999993,-19.115999999999993,-14.276999999999994,-10.779000000000003,-9.07099999999999,-8.386000000000003,-9.794999999999995,-10.847999999999992,-13.729999999999997,-17.817,-18.32999999999999,-16.247999999999998
1505.4,-11.235,-11.932000000000002,-11.040000000000006,-12.584000000000003,-15.046999999999997,-15.709999999999994,-14.495999999999995,-11.757000000000005,-9.269999999999996,-8.233000000000004,-6.974999999999994,-6.503,-6.399000000000001,-7.022999999999996,-7.9539999999999935,-10.418000000000006,-14.795000000000002,-20.208,-20.391000000000005,-15.105000000000004,-10.701999999999998,-9.144999999999996,-8.444000000000003,-9.525999999999996,-10.689000000000007,-13.885000000000005,-17.364000000000004,-18.090999999999994,-16.459000000000003
