Wavelength,1.32,1.277,1.234,1.19,1.147,1.103,1.06,1.016,0.973,0.929,0.885,0.841,0.797,0.753,0.709,0.665,0.621,0.577,0.532,0.488,0.444,0.4,0.355,0.311,0.267,0.222,0.178,0.133,0.089,0.044,0.0
1500.0,-10.784000000000006,-17.570999999999998,-9.125,-6.287999999999997,-6.079000000000008,-6.918000000000006,-9.50800000000001,-18.448000000000008,-6.853999999999999,-3.8670000000000044,-4.13300000000001,-7.624000000000009,-10.444000000000003,-11.200000000000003,-11.694000000000003,-10.903999999999996,-8.88900000000001,-9.939000000000007,-11.37400000000001,-9.237000000000009,-6.63000000000001,-6.203000000000003,-5.305000000000007,-5.518000000000001,-5.7520000000000095,-6.341000000000008,-6.942999999999998,-7.579000000000008,-8.454000000000008,-9.487000000000009,-10.442999999999998
1500.1,-10.244,-19.138000000000005,-9.135999999999996,-6.298000000000002,-5.751999999999995,-6.584000000000003,-8.820999999999998,-18.224000000000004,-6.945999999999998,-3.8359999999999985,-3.9569999999999936,-7.766000000000005,-10.355000000000004,-10.977999999999994,-11.944000000000003,-10.965000000000003,-9.418000000000006,-9.962000000000003,-11.501000000000005,-9.305999999999997,-6.546999999999997,-5.930999999999997,-5.108000000000004,-5.307000000000002,-5.481999999999999,-6.034999999999997,-6.573999999999998,-7.346000000000004,-8.278000000000006,-8.995000000000005,-10.516000000000005
1500.2,-10.246000000000002,-19.235999999999997,-9.523000000000003,-6.428999999999995,-5.756999999999998,-6.377999999999993,-8.577999999999996,-17.314,-7.134999999999998,-3.815000000000005,-3.844000000000001,-7.544999999999995,-9.708999999999996,-10.690000000000005,-12.192,-11.332,-9.219000000000001,-10.371000000000002,-11.395000000000003,-9.107999999999997,-6.255999999999993,-5.806999999999995,-4.812000000000005,-5.042999999999999,-5.276999999999994,-5.914999999999999,-6.4780000000000015,-7.208999999999996,-8.036999999999999,-9.115999999999993,-10.198
1500.3,-10.061,-20.202000000000005,-10.145999999999994,-6.592000000000006,-5.606000000000002,-6.112000000000002,-8.288000000000004,-17.68,-7.154999999999994,-3.821000000000005,-3.7220000000000013,-7.289999999999999,-10.006999999999998,-10.527999999999999,-11.405999999999999,-11.128999999999998,-9.524999999999999,-10.735000000000007,-12.139999999999993,-9.360000000000007,-6.229999999999997,-5.675000000000004,-4.729999999999997,-4.839000000000006,-5.115000000000002,-5.654999999999994,-6.270999999999994,-7.020000000000003,-7.8260000000000005,-9.027999999999999,-9.869999999999997
1500.4,-9.947999999999993,-19.855999999999995,-10.454999999999998,-6.724999999999994,-5.5,-5.864999999999995,-7.971999999999994,-15.741,-7.260999999999996,-3.7560000000000002,-3.730000000000004,-7.179999999999993,-9.307999999999993,-10.239999999999995,-11.760999999999996,-11.489999999999995,-9.563000000000002,-11.099999999999994,-11.676000000000002,-9.135000000000005,-6.123000000000005,-5.609999999999999,-4.545000000000002,-4.677999999999997,-4.870999999999995,-5.564999999999998,-6.173000000000002,-6.822999999999993,-7.611999999999995,-8.903999999999996,-10.289000000000001
1500.5,-9.728000000000002,-18.574000000000005,-10.967999999999996,-6.723999999999997,-5.488000000000007,-5.675999999999995,-7.6340000000000074,-16.268000000000008,-7.255000000000003,-3.6510000000000034,-3.5970000000000013,-6.880000000000003,-9.312999999999995,-10.059999999999995,-11.997999999999998,-11.04,-9.735999999999997,-10.883000000000003,-12.133000000000003,-9.639000000000003,-6.080000000000005,-5.4439999999999955,-4.3330000000000055,-4.419000000000004,-4.776000000000003,-5.2989999999999995,-5.881999999999998,-6.704000000000001,-7.705000000000005,-8.672999999999995,-10.154000000000003
1500.6,-9.634999999999998,-18.128000000000007,-11.728000000000002,-6.994999999999997,-5.3600000000000065,-5.482000000000006,-7.309000000000005,-15.356000000000002,-7.56900000000001,-3.815000000000005,-3.5320000000000036,-6.491999999999997,-9.026000000000003,-10.139000000000003,-11.533000000000008,-11.713000000000001,-10.089000000000006,-11.021999999999998,-12.426000000000009,-9.205000000000005,-6.086999999999996,-5.250999999999998,-4.167000000000009,-4.408999999999999,-4.5489999999999995,-5.199000000000005,-5.7479999999999976,-6.536999999999999,-7.487000000000002,-8.413000000000004,-9.494999999999997
1500.7,-9.544000000000004,-18.78900000000001,-11.646000000000008,-7.095000000000006,-5.336000000000006,-5.229999999999997,-6.997000000000007,-14.048000000000009,-7.633000000000003,-3.692,-3.386000000000003,-6.785000000000004,-9.021000000000008,-9.681000000000004,-11.57,-11.476999999999997,-9.838000000000001,-11.228000000000002,-12.996000000000002,-9.374000000000002,-5.920000000000009,-5.182000000000009,-4.006000000000007,-4.082000000000001,-4.417000000000009,-4.94700000000001,-5.604000000000006,-6.5020000000000024,-7.2479999999999976,-8.45600000000001,-9.801000000000009
1500.8,-9.354999999999997,-18.496000000000002,-12.317,-7.448,-5.205000000000005,-5.092999999999996,-6.767000000000003,-14.455000000000005,-7.726000000000006,-3.7719999999999985,-3.4239999999999995,-6.2649999999999935,-8.591000000000001,-9.595999999999997,-11.055,-11.413999999999994,-10.282999999999994,-11.717999999999996,-13.863999999999997,-9.526999999999994,-5.833999999999996,-5.086000000000006,-3.8909999999999982,-4.059999999999995,-4.238999999999997,-4.913999999999994,-5.481000000000002,-6.249000000000002,-7.003000000000007,-8.220000000000006,-9.326
